MTR_IDENT	SEG_NBR	PT_IDENT	PT_USAGE	PT_LAT	PT_DLAT	PT_LONG	PT_DLONG	PT_WIDTH_L	PT_WIDTH_R	PT_TRN_RAD	PT_TRN_DIR	PT_BI_SEC	NX_POINT	NX_USAGE	NX_LAT	NX_DLAT	NX_LONG	NX_DLONG	NX_WIDTH_L	NX_WIDTH_R	NX_TRN_RAD	NX_TRN_DIR	NX_BI_SEC	CYCLE_DATE
IR802	30	CC	T	N49440000	49.733333	W070560000	-70.933333	10.0	10.0			1366	D	T	N50210000	50.350000	W069130000	-69.216667	10.0	10.0			1185	200204
IR802	40	D	T	N50210000	50.350000	W069130000	-69.216667	10.0	10.0			1185	DD	T	N50290000	50.483333	W069140000	-69.233333	10.0	10.0			0521	200204
IR802	50	DD	T	N50290000	50.483333	W069140000	-69.233333	10.0	10.0			0521	E	T	N50450000	50.750000	W070300000	-70.500000	10.0	10.0			3582	200204
IR802	60	E	T	N50450000	50.750000	W070300000	-70.500000	10.0	10.0			3582	EE	T	N50430000	50.716667	W070380000	-70.633333	10.0	10.0			3158	200204
IR802	70	EE	T	N50430000	50.716667	W070380000	-70.633333	10.0	10.0			3158	F	T	N50100000	50.166667	W071000000	-71.000000	10.0	10.0			3088	200204
IR802	80	F	T	N50100000	50.166667	W071000000	-71.000000	10.0	10.0			3088	FF	T	N50064800	50.113333	W071070000	-71.116667	10.0	10.0			3417	200204
IR802	90	FF	T	N50064800	50.113333	W071070000	-71.116667	10.0	10.0			3417	G	T	N50060000	50.100000	W071550000	-71.916667	10.0	10.0			3573	200204
IR802	100	G	T	N50060000	50.100000	W071550000	-71.916667	10.0	10.0			3573	GG	T	N50053000	50.091667	W072070000	-72.116667	10.0	10.0			3575	200204
IR802	110	GG	T	N50053000	50.091667	W072070000	-72.116667	10.0	10.0			3575	H	T	N50050000	50.083333	W072370000	-72.616667	6.0	8.0			3455	200204
IR802	120	H	T	N50050000	50.083333	W072370000	-72.616667	6.0	8.0			3455	I	T	N50030000	50.050000	W072430000	-72.716667	6.0	8.0			3100	200204
IR802	130	I	T	N50030000	50.050000	W072430000	-72.716667	6.0	8.0			3100	J	T	N48580000	48.966667	W073140000	-73.233333	8.0	8.0			2817	200204
IR802	140	J	T	N48580000	48.966667	W073140000	-73.233333	8.0	8.0			2817	JJ	T	N48550000	48.916667	W073143000	-73.241667	8.0	8.0			2681	200204
IR802	150	JJ	T	N48550000	48.916667	W073143000	-73.241667	8.0	8.0			2681	K	T	N48000000	48.000000	W073000000	-73.000000	4.0	4.0			2363	200204
IR802	160	K	T	N48000000	48.000000	W073000000	-73.000000	4.0	4.0			2363	KK	T	N47570000	47.950000	W072530000	-72.883333	4.0	4.0			1937	200204
IR802	170	KK	T	N47570000	47.950000	W072530000	-72.883333	4.0	4.0			1937	L	T	N48000000	48.000000	W072000000	-72.000000	4.0	4.0			1645	200204
IR802	180	L	T	N48000000	48.000000	W072000000	-72.000000	4.0	4.0			1645	M	X	N48194616	48.329489	W070594328	-70.995356	4.0	4.0			1543	200204
IR803	0	A	S	N48194616	48.329489	W070594328	-70.995356	4.0	4.0			0902	B	T	N49050000	49.083333	W070593000	-70.991667	10.0	10.0			0898	200204
IR803	10	B	T	N49050000	49.083333	W070593000	-70.991667	10.0	10.0			0898	C	T	N49400000	49.666667	W071000000	-71.000000	10.0	10.0			0897	200204
IR803	20	C	T	N49400000	49.666667	W071000000	-71.000000	10.0	10.0			0897	F1	T	N50023000	50.041667	W071000000	-71.000000	10.0	10.0			0669	200204
IR803	30	F1	T	N50023000	50.041667	W071000000	-71.000000	10.0	10.0			0669	FF	T	N50064800	50.113333	W071070000	-71.116667	10.0	10.0			0212	200204
IR803	40	FF	T	N50064800	50.113333	W071070000	-71.116667	10.0	10.0			0212	G	T	N50060000	50.100000	W071550000	-71.916667	10.0	10.0			3573	200204
IR803	50	G	T	N50060000	50.100000	W071550000	-71.916667	10.0	10.0			3573	GG	T	N50053000	50.091667	W072070000	-72.116667	10.0	10.0			3575	200204
IR803	60	GG	T	N50053000	50.091667	W072070000	-72.116667	10.0	10.0			3575	H	T	N50050000	50.083333	W072370000	-72.616667	6.0	8.0			3455	200204
IR803	70	H	T	N50050000	50.083333	W072370000	-72.616667	6.0	8.0			3455	I	T	N50030000	50.050000	W072430000	-72.716667	6.0	8.0			3100	200204
IR803	80	I	T	N50030000	50.050000	W072430000	-72.716667	6.0	8.0			3100	J	T	N48580000	48.966667	W073140000	-73.233333	8.0	8.0			2817	200204
IR803	90	J	T	N48580000	48.966667	W073140000	-73.233333	8.0	8.0			2817	JJ	T	N48550000	48.916667	W073143000	-73.241667	8.0	8.0			2681	200204
IR803	100	JJ	T	N48550000	48.916667	W073143000	-73.241667	8.0	8.0			2681	K	T	N48000000	48.000000	W073000000	-73.000000	4.0	4.0			2363	200204
IR803	110	K	T	N48000000	48.000000	W073000000	-73.000000	4.0	4.0			2363	KK	T	N47570000	47.950000	W072530000	-72.883333	4.0	4.0			1937	200204
IR803	120	KK	T	N47570000	47.950000	W072530000	-72.883333	4.0	4.0			1937	L	T	N48000000	48.000000	W072000000	-72.000000	4.0	4.0			1645	200204
IR803	130	L	T	N48000000	48.000000	W072000000	-72.000000	4.0	4.0			1645	M	X	N48194616	48.329489	W070594328	-70.995356	4.0	4.0			1543	200204
IR804	0	A	S	N44220000	44.366667	W067520000	-67.866667	4.0	4.0			0837	B	T	N44480000	44.800000	W067560000	-67.933333	4.0	4.0	7.5	R	1067	200204
IR804	260	AA	T	N47390000	47.650000	W066350000	-66.583333	4.0	4.0			1851	AB	T	N47390000	47.650000	W066100000	-66.166667	4.0	4.0	7.5	R	2137	200204
IR804	690	AA	T	N47390000	47.650000	W066350000	-66.583333	4.0	4.0			1851	AB	T	N47390000	47.650000	W066100000	-66.166667	4.0	4.0	7.5	R	2137	200204
IR804	270	AB	T	N47390000	47.650000	W066100000	-66.166667	4.0	4.0	7.5	R	2137	AC	T	N47260000	47.433333	W066020000	-66.033333	4.0	4.0			2835	200204
IR804	700	AB	T	N47390000	47.650000	W066100000	-66.166667	4.0	4.0	7.5	R	2137	AC	T	N47260000	47.433333	W066020000	-66.033333	4.0	4.0			2835	200204
IR804	280	AC	T	N47260000	47.433333	W066020000	-66.033333	4.0	4.0			2835	AD	T	N46590000	46.983333	W066480000	-66.800000	4.0	4.0	7.5	L	2988	200204
IR804	710	AC	T	N47260000	47.433333	W066020000	-66.033333	4.0	4.0			2835	AD	T	N46590000	46.983333	W066480000	-66.800000	4.0	4.0	7.5	L	2988	200204
IR804	290	AD	T	N46590000	46.983333	W066480000	-66.800000	4.0	4.0	7.5	L	2988	AE	T	N46500000	46.833333	W066500000	-66.833333	4.0	4.0			2620	200204
IR804	720	AD	T	N46590000	46.983333	W066480000	-66.800000	4.0	4.0	7.5	L	2988	AE	T	N46500000	46.833333	W066500000	-66.833333	4.0	4.0			2620	200204
IR804	300	AE	T	N46500000	46.833333	W066500000	-66.833333	4.0	4.0			2620	AF	T	N46440000	46.733333	W066460000	-66.766667	4.0	4.0	7.5	L	2126	200204
IR804	730	AE	T	N46500000	46.833333	W066500000	-66.833333	4.0	4.0			2620	AF	T	N46440000	46.733333	W066460000	-66.766667	4.0	4.0	7.5	L	2126	200204
IR804	310	AF	T	N46440000	46.733333	W066460000	-66.766667	4.0	4.0	7.5	L	2126	AG	T	N46440000	46.733333	W066260000	-66.433333	4.0	4.0			1487	200204
IR804	740	AF	T	N46440000	46.733333	W066460000	-66.766667	4.0	4.0	7.5	L	2126	AG	T	N46440000	46.733333	W066260000	-66.433333	4.0	4.0			1487	200204
IR804	320	AG	T	N46440000	46.733333	W066260000	-66.433333	4.0	4.0			1487	AH	T	N47063000	47.108333	W066090000	-66.150000	4.0	4.0	7.5	R	1285	200204
IR804	750	AG	T	N46440000	46.733333	W066260000	-66.433333	4.0	4.0			1487	AH	T	N47063000	47.108333	W066090000	-66.150000	4.0	4.0	7.5	R	1285	200204
IR804	330	AH	T	N47063000	47.108333	W066090000	-66.150000	4.0	4.0	7.5	R	1285	AI	T	N47100000	47.166667	W066030000	-66.050000	4.0	4.0			1500	200204
IR804	760	AH	T	N47063000	47.108333	W066090000	-66.150000	4.0	4.0	7.5	R	1285	AI	T	N47100000	47.166667	W066030000	-66.050000	4.0	4.0			1500	200204
IR804	770	AI	T	N47100000	47.166667	W066030000	-66.050000	4.0	4.0			1500	AJ	T	N47183000	47.308333	W065273000	-65.458333	4.0	4.0	7.5	L	1387	200204
IR804	340	AI	T	N47100000	47.166667	W066030000	-66.050000	4.0	4.0			1500	AJ	T	N47183000	47.308333	W065273000	-65.458333	4.0	4.0	7.5	L	1387	200204
IR804	780	AJ	T	N47183000	47.308333	W065273000	-65.458333	4.0	4.0	7.5	L	1387	AK	T	N47280000	47.466667	W065203000	-65.341667	4.0	4.0			0937	200204
IR804	350	AJ	T	N47183000	47.308333	W065273000	-65.458333	4.0	4.0	7.5	L	1387	AK	T	N47280000	47.466667	W065203000	-65.341667	4.0	4.0			0937	200204
IR804	790	AK	T	N47280000	47.466667	W065203000	-65.341667	4.0	4.0			0937	AL	T	N47413000	47.691667	W065273000	-65.458333	4.0	4.0			0718	200204
IR804	360	AK	T	N47280000	47.466667	W065203000	-65.341667	4.0	4.0			0937	AL	T	N47413000	47.691667	W065273000	-65.458333	4.0	4.0			0718	200204
IR804	800	AL	T	N47413000	47.691667	W065273000	-65.458333	4.0	4.0			0718	AM	T	N47470000	47.783333	W065300000	-65.500000	4.0	4.0	7.5	R	0935	200204
IR804	370	AL	T	N47413000	47.691667	W065273000	-65.458333	4.0	4.0			0718	AM	T	N47470000	47.783333	W065300000	-65.500000	4.0	4.0	7.5	R	0935	200204
IR804	810	AM	T	N47470000	47.783333	W065300000	-65.500000	4.0	4.0	7.5	R	0935	AN	T	N47560000	47.933333	W065240000	-65.400000	4.0	4.0			1385	200204
