MTR_IDENT	SEG_NBR	SEQ_NBR	SUAS_MOA_ID	CYCLE_DATE	SECTOR	PT_IDENT	NX_POINT
IR200	400	1	MOA US 02064	200205		AL	AM
IR200	400	2	R6405	200205		AL	AM
IR203	10	1	MOA US 01510	200205		B	C
IR203	10	2	MOA US 01512	200205		B	C
IR203	10	3	MOA US 01514	200205		B	C
IR203	10	4	MOA US 02012	200205		B	C
IR203	10	5	R2513	200205		B	C
IR203	60	1	MOA US 01368	200205		G	H
IR203	60	2	MOA US 01370	200205		G	H
IR206	30	1	MOA US 01426	200205		D	E
IR206	30	2	MOA US 01418	200205		D	E
IR206	40	1	MOA US 01418	200205		E	F
IR206	40	2	MOA US 01420	200205		E	F
IR206	40	3	R4812	200205		E	F
IR206	40	4	R4804A	200205		E	F
IR206	50	1	MOA US 01420	200205		F	G
IR206	50	2	MOA US 01418	200205		F	G
IR206	50	3	MOA US 01986	200205		F	G
IR206	50	4	R4810	200205		F	G
IR206	50	5	R4812	200205		F	G
IR207	120	1	MOA US 01200	200205		M	N
IR207	140	1	MOA US 02004	200205		O	P
IR207	140	2	R2530	200205		O	P
IR207	170	1	MOA US 01192	200205		Q	R
IR207	180	1	MOA US 01192	200205		R	S
IR207	180	2	MOA US 01420	200205		R	S
IR207	180	3	R4813A	200205		R	S
IR207	190	1	MOA US 01420	200205		S	T
IR207	190	2	R4813A	200205		S	T
IR211	0	3	W289	200205		A	B
IR211	40	1	MOA US 01052	200205		E	F
IR211	40	2	MOA US 01540	200205		E	F
IR211	40	3	MOA US 01552	200205		E	F
IR211	50	1	MOA US 01540	200205		F	G
IR211	60	1	MOA US 01540	200205		G	H
IR211	70	1	MOA US 01540	200205		H	I
IR211	70	2	R2506	200205		H	I
IR211	70	4	R2524	200205		H	I
IR211	70	5	MOA US 01848	200205		H	I
IR212	0	3	R2501W	200205		A	B
IR212	0	4	R2501N	200205		A	B
IR212	20	1	MOA US 02092	200205		C	D
IR212	30	1	MOA US 02092	200205		D	E
IR212	30	2	MOA US 02086	200205		D	E
IR212	30	3	MOA US 02088	200205		D	E
IR212	40	1	MOA US 02088	200205		E	F
IR212	40	2	MOA US 02086	200205		E	F
IR212	40	3	MOA US 01848	200205		E	F
IR212	40	4	MOA US 01850	200205		E	F
IR212	50	1	MOA US 01848	200205		F	G
IR212	50	2	MOA US 01850	200205		F	G
IR212	50	3	R2524	200205		F	G
IR213	0	4	R2501W	200205		A	B
IR213	0	5	R2501N	200205		A	B
IR213	20	1	MOA US 02092	200205		C	D
IR213	80	1	MOA US 01050	200205		I	J
IR213	90	1	MOA US 01050	200205		J	K
IR214	10	1	MOA US 01452	200205		B	C
IR214	20	1	MOA US 01452	200205		C	D
IR214	30	1	MOA US 01452	200205		D	E
IR214	60	1	MOA US 01050	200205		G	H
IR216	30	1	MOA US 01006	200205		D	E
IR216	30	2	R2507N	200205		D	E
IR217	0	3	R2501N	200205		A	B
IR217	0	4	R2501W	200205		A	B
IR217	20	1	MOA US 02092	200205		C	D
IR217	70	1	MOA US 01006	200205		H	I
IR217	70	2	R2507N	200205		H	I
IR218	50	1	R2301W	200205		F	G
IR234	0	2	MOA US 02008	200205		A	B
IR234	40	1	MOA US 01446	200205		E	F
IR235	0	2	MOA US 01446	200205		A	B
IR235	40	1	MOA US 02008	200205		E	F
IR236	0	2	R2515	200205		A	B
IR236	10	1	R2515	200205		B	C
IR236	10	2	MOA US 01540	200205		B	C
IR236	20	1	MOA US 01540	200205		C	D
IR236	20	2	MOA US 01546	200205		C	D
IR236	30	1	MOA US 01540	200205		D	E
IR236	40	1	MOA US 01540	200205		E	F
IR236	40	2	MOA US 01544	200205		E	F
IR236	50	1	MOA US 01540	200205		F	G
IR236	60	1	MOA US 01540	200205		G	H
IR236	60	2	MOA US 01822	200205		G	H
IR236	70	1	MOA US 01822	200205		H	I
IR236	70	2	MOA US 02050	200205		H	I
IR236	80	1	MOA US 01822	200205		I	J
IR236	90	1	MOA US 01822	200205		J	K
IR236	90	2	MOA US 02050	200205		J	K
IR236	100	1	MOA US 02050	200205		K	L
IR236	110	1	MOA US 02050	200205		L	M
IR236	120	1	MOA US 02050	200205		M	N
IR236	120	2	MOA US 01850	200205		M	N
IR236	120	3	MOA US 01848	200205		M	N
IR236	130	1	MOA US 01850	200205		N	O
IR236	130	2	MOA US 01848	200205		N	O
IR236	140	1	MOA US 01850	200205		O	P
IR236	140	2	MOA US 01848	200205		O	P
IR236	140	3	R2524	200205		O	P
IR236	150	1	R2524	200205		P	Q
IR236	150	2	R2515	200205		P	Q
IR237	30	1	MOA US 02008	200205		D	E
IR238	0	2	MOA US 02008	200205		A	B
IR250	20	1	MOA US 01050	200205		C	D
IR250	20	2	MOA US 01452	200205		C	D
IR250	30	1	MOA US 01452	200205		D	E
IR250	60	1	MOA US 01122	200205		G	H
IR250	70	1	MOA US 01122	200205		H	I
IR250	70	2	MOA US 02119	200205		H	I
IR250	70	3	R2501E	200205		H	I
IR252	0	2	MOA US 01122	200205		A	B
IR254	0	3	MOA US 01452	200205		A	B
IR254	10	1	MOA US 01050	200205		B	C
IR254	10	2	MOA US 01452	200205		B	C
IR254	20	1	MOA US 01050	200205		C	D
IR254	20	2	MOA US 01452	200205		C	D
IR254	30	1	MOA US 01050	200205		D	E
IR254	40	1	MOA US 01050	200205		E	F
IR264	60	1	MOA US 01026	200205		G	GA
IR264	70	1	MOA US 01026	200205		GA	H
IR264	70	2	MOA US 01420	200205		GA	H
IR264	70	3	R4816N	200205		GA	H
IR264	80	1	MOA US 01420	200205		H	I
IR264	80	2	R4816N	200205		H	I
IR264	90	1	MOA US 01420	200205		I	J
IR264	90	2	R4816N	200205		I	J
IR264	90	3	R4816S	200205		I	J
IR264	90	4	R4804A	200205		I	J
IR264	100	1	MOA US 01420	200205		J	K
IR264	100	2	MOA US 01418	200205		J	K
IR264	100	3	R4804A	200205		J	K
IR264	100	4	R4812	200205		J	K
IR264	110	1	MOA US 01426	200205		K	KA
IR264	110	2	MOA US 01418	200205		K	KA
IR266	0	3	MOA US 01264	200205		A	B
IR279	10	1	MOA US 02008	200205		B	C
IR279	10	2	R4809	200205		B	C
IR279	30	1	MOA US 02008	200205		C1	D
IR279	30	2	R4809	200205		C1	D
IR279	40	1	R4809	200205		D	E
IR279	40	2	R4807A	200205		D	E
IR279	50	1	R4809	200205		E	F
IR279	50	2	R4807A	200205		E	F
IR279	60	1	R4809	200205		F	G
IR279	60	2	R4807A	200205		F	G
IR279	70	1	MOA US 02008	200205		G	H
IR279	70	2	R4809	200205		G	H
IR279	70	3	R4807A	200205		G	H
IR279	80	1	MOA US 02008	200205		H	I
IR279	80	2	R4807A	200205		H	I
IR280	20	1	MOA US 01030	200205		C	D
IR280	30	1	MOA US 01030	200205		D	E
IR280	30	2	MOA US 01032	200205		D	E
IR280	70	1	MOA US 01426	200205		H	I
IR280	80	1	MOA US 01426	200205		I	J
IR280	80	2	MOA US 01418	200205		I	J
IR280	90	1	MOA US 01418	200205		J	K
IR280	90	2	MOA US 01420	200205		J	K
IR280	90	3	R4804A	200205		J	K
IR280	90	4	R4812	200205		J	K
IR280	100	1	MOA US 01420	200205		K	L
IR280	100	2	MOA US 01986	200205		K	L
IR280	100	3	R4812	200205		K	L
IR280	100	4	R4804A	200205		K	L
IR280	100	5	R4810	200205		K	L
IR281	30	1	MOA US 01026	200205		D	E
IR281	40	1	MOA US 01026	200205		E	F
IR281	50	1	MOA US 01026	200205		F	G
IR281	60	1	MOA US 01026	200205		G	H
IR281	70	1	MOA US 01420	200205		H	I
IR281	70	2	R4816N	200205		H	I
IR281	80	1	MOA US 01420	200205		I	J
IR281	80	2	R4816N	200205		I	J
IR281	80	3	R4816S	200205		I	J
IR281	80	4	R4804A	200205		I	J
IR281	100	1	MOA US 01026	200205		G1	R
IR281	110	1	MOA US 01192	200205		R	S
IR281	120	1	MOA US 01210	200205		S	T
IR281	120	2	R4803	200205		S	T
IR282	20	1	MOA US 01030	200205		C	D
IR282	20	2	MOA US 01032	200205		C	D
IR282	60	1	R4807A	200205		G	H
IR282	60	2	R4809	200205		G	H
IR286	70	1	MOA US 02008	200205		H	I
IR286	80	1	MOA US 02008	200205		I	J
IR286	80	2	MOA US 01264	200205		I	J
IR286	90	1	MOA US 01264	200205		J	K
IR286	100	1	MOA US 01264	200205		K	L
IR286	110	1	MOA US 01264	200205		L	M
IR286	110	2	R4806W	200205		L	M
IR286	150	1	MOA US 02008	200205		CC	I1
IR286	170	1	R4807A	200205		G1	GX
IR286	190	1	MOA US 02008	200205		I2	IX
IR286	190	2	R4807A	200205		I2	IX
IR286	190	3	R4809	200205		I2	IX
IR293	140	1	MOA US 02066	200205		M	N
IR293	150	1	MOA US 02066	200205		N	O
IR293	160	1	MOA US 02066	200205		O	P
IR293	170	1	MOA US 02066	200205		P	Q
IR293	180	1	MOA US 02066	200205		Q	R
IR293	190	1	MOA US 02066	200205		R	S
IR293	200	1	MOA US 02066	200205		S	SS
IR293	200	2	MOA US 02064	200205		S	SS
IR293	210	1	MOA US 02064	200205		SS	T
IR293	210	2	R6405	200205		SS	T
IR302	110	1	MOA US 01678	200205		J	JJ
IR302	150	1	MOA US 01828	200205		M	N
IR302	160	1	MOA US 01828	200205		N	O
IR302	190	1	MOA US 01573	200205		X	Y
IR303	90	1	MOA US 01573	200205		J	K
IR303	120	1	MOA US 01573	200205		J1	K
IR304	70	1	MOA US 02042	200205		F	FF
IR304	80	1	MOA US 02042	200205		FF	G
IR304	140	1	MOA US 01828	200205		L	M
IR304	210	1	MOA US 01828	200205		L	M
IR305	50	1	MOA US 01678	200205		F	G
IR305	190	1	MOA US 01573	200205		X	Y
IR327	40	1	MOA US 01808	200205		E	F
IR328	20	1	MOA US 01808	200205		C	D
IR329	60	1	R6714A	200205		G	H
IR342	20	1	MOA US 01588	200205		C	D
IR342	30	1	MOA US 01588	200205		D	E
IR342	30	2	MOA US 01590	200205		D	E
IR342	30	3	MOA US 01592	200205		D	E
IR342	50	1	MOA US 01588	200205		F	G
IR342	80	1	R5701(A)	200205		I	J
IR342	80	2	R5701(D)	200205		I	J
IR342	80	3	R5701(E)	200205		I	J
IR342	80	4	MOA US 01110	200205		I	J
IR344	150	1	MOA US 01110	200205		L	M
IR344	150	2	R5701(E)	200205		L	M
IR344	150	3	R5701(D)	200205		L	M
IR344	150	4	R5701(A)	200205		L	M
IR346	0	3	MOA US 01273	200205		A	B
IR346	10	1	MOA US 01273	200205		B	C
IR346	10	2	W93(A)	200205		B	C
IR346	120	1	R5701(E)	200205		K	L
IR346	120	2	R5701(D)	200205		K	L
IR346	120	3	R5701(A)	200205		K	L
IR346	120	4	MOA US 01110	200205		K	L
IR348	20	1	MOA US 01804	200205		C	D
IR348	20	2	MOA US 01802	200205		C	D
IR348	30	1	MOA US 01802	200205		D	E
IR348	30	2	MOA US 01804	200205		D	E
IR348	40	1	MOA US 01802	200205		E	F
IR348	40	2	MOA US 01808	200205		E	F
IR348	50	1	MOA US 01808	200205		F	G
IR348	50	2	MOA US 01810	200205		F	G
IR348	60	1	MOA US 02018	200205		G	H
IR348	70	1	MOA US 02018	200205		H	I
IR348	80	1	MOA US 02018	200205		I	J
IR409	10	1	MOA US 02190	200205		B	C
IR409	40	1	MOA US 01884	200205		E	F
IR409	50	1	MOA US 01884	200205		F	G
IR409	60	1	MOA US 01652	200205		G	H
IR414	10	1	MOA US 01198	200205		B	C
IR415	20	1	A639A	200205		C	D
IR418	20	1	MOA US 01680	200205		C	D
IR420	0	2	R6404A	200205		A	B
IR420	10	1	R6404A	200205		B	C
IR420	20	1	MOA US 02066	200205		C	D
IR424	0	2	MOA US 01196	200205		A	B
IR424	0	3	MOA US 01198	200205		A	B
IR424	10	1	MOA US 01198	200205		B	C
IR424	20	1	MOA US 01198	200205		C	D
IR425	0	1	MOA US 02064	200205		A	B
IR425	0	2	R6405	200205		A	B
IR425	10	1	MOA US 02064	200205		B	C
IR425	10	2	MOA US 02066	200205		B	C
IR425	20	1	MOA US 02066	200205		C	D
IR425	60	1	MOA US 01264	200205		G	H
IR425	70	1	MOA US 01264	200205		H	I
IR425	80	1	MOA US 01264	200205		I	J
IR425	90	1	MOA US 01264	200205		J	K
IR425	100	1	MOA US 01264	200205		K	L
IR425	110	1	MOA US 01264	200205		L	M
IR425	120	1	MOA US 01264	200205		M	N
IR425	120	2	MOA US 02008	200205		M	N
IR425	120	3	MOA US 02009	200407		M	N
IR425	130	1	MOA US 02008	200205		N	O
IR425	140	1	MOA US 02008	200205		O	P
IR425	140	2	R4809	200205		O	P
IR425	140	3	MOA US 02009	200407		O	P
IR425	150	1	R4809	200205		P	Q
IR425	150	2	R4807A	200205		P	Q
IR425	160	1	R4807A	200205		Q	R
IR425	190	1	MOA US 02050	200205		T	U
IR425	200	1	MOA US 02050	200205		U	V
IR425	200	2	MOA US 02052	200205		U	V
IR425	210	1	MOA US 02050	200205		V	W
IR425	210	2	MOA US 02052	200205		V	W
IR425	220	1	MOA US 02050	200205		W	X
IR425	220	2	MOA US 02052	200205		W	X
IR425	220	3	MOA US 01850	200205		W	X
IR425	220	4	MOA US 01848	200205		W	X
IR425	230	1	MOA US 01850	200205		X	Y
IR425	230	2	MOA US 01848	200205		X	Y
IR425	240	1	MOA US 01848	200205		Y	Z
IR425	240	2	MOA US 01850	200205		Y	Z
IR425	240	3	R2505	200205		Y	Z
IR425	250	1	MOA US 01850	200205		Z	AA
IR425	250	2	MOA US 01848	200205		Z	AA
IR425	250	3	R2505	200205		Z	AA
IR425	260	1	MOA US 01850	200205		AA	AB
IR425	260	2	MOA US 01848	200205		AA	AB
IR425	260	3	MOA US 01540	200205		AA	AB
IR425	260	4	R2505	200205		AA	AB
IR425	270	1	MOA US 01850	200205		AB	AC
IR425	270	2	MOA US 01848	200205		AB	AC
IR425	270	3	MOA US 01540	200205		AB	AC
IR425	270	4	R2506	200205		AB	AC
IR425	280	1	MOA US 01540	200205		AC	AD
IR425	290	1	MOA US 01540	200205		AD	AE
IR425	300	1	MOA US 01540	200205		AE	AF
IR425	300	2	MOA US 01552	200205		AE	AF
IR425	310	1	MOA US 01540	200205		AF	AG
IR425	310	2	MOA US 01552	200205		AF	AG
IR425	370	1	R2534A	200205		AL	AM
IR425	370	2	R2534B	200205		AL	AM
IR473	280	1	MOA US 01894	200205		B1	B2
IR473	290	1	MOA US 01894	200205		B2	B3
IR473	300	1	MOA US 01894	200205		B3	B4
IR473	310	1	MOA US 01894	200205		B4	B5
IR473	320	1	MOA US 01894	200205		B5	B6
IR473	330	1	MOA US 01894	200205		B6	B7
IR473	330	2	MOA US 01906	200205		B6	B7
IR473	330	3	MOA US 01908	200205		B6	B7
IR473	330	4	MOA US 01910	200205		B6	B7
IR473	330	5	MOA US 01912	200205		B6	B7
IR473	340	1	MOA US 01906	200205		B7	AH
IR473	340	2	MOA US 01910	200205		B7	AH
IR473	350	1	MOA US 01906	200205		AH	AI
IR473	360	1	MOA US 01906	200205		AI	IL
IR473	360	2	MOA US 01914	200205		AI	IL
IR473	370	1	MOA US 01906	200205		IL	AK
IR479	10	1	MOA US 01476	200205		B	C
IR479	20	1	MOA US 01476	200205		C	D
IR479	30	1	MOA US 01476	200205		D	E
IR480	190	1	MOA US 01476	200205		T	U
IR480	200	1	MOA US 01476	200205		U	V
IR480	210	1	MOA US 01476	200205		V	W
IR485	60	1	MOA US 01894	200205		LC	LD
IR485	70	1	MOA US 01894	200205		LD	LE
IR485	80	1	MOA US 01894	200205		LE	LF
IR485	80	2	MOA US 01902	200205		LE	LF
IR485	80	3	MOA US 01906	200205		LE	LF
IR485	90	1	MOA US 01906	200205		LF	LG
IR485	90	2	MOA US 01908	200205		LF	LG
IR485	90	3	MOA US 01894	200205		LF	LG
IR485	90	4	MOA US 01912	200205		LF	LG
IR485	100	1	MOA US 01906	200205		LG	AH
IR485	100	2	MOA US 01908	200205		LG	AH
IR485	100	3	MOA US 01910	200205		LG	AH
IR485	110	1	MOA US 01906	200205		AH	AI
IR485	120	1	MOA US 01906	200205		AI	IL
IR485	120	2	MOA US 01914	200205		AI	IL
IR485	130	1	MOA US 01906	200205		IL	AK
IR492	230	1	MOA US 01894	200205		LC	LD
IR492	240	1	MOA US 01894	200205		LD	LE
IR492	250	1	MOA US 01894	200205		LE	LF
IR492	250	2	MOA US 01902	200205		LE	LF
IR492	250	3	MOA US 01906	200205		LE	LF
IR492	260	1	MOA US 01906	200205		LF	LG
IR492	260	2	MOA US 01908	200205		LF	LG
IR492	260	3	MOA US 01912	200205		LF	LG
IR492	260	4	MOA US 01894	200205		LF	LG
IR492	270	1	MOA US 01906	200205		LG	AH
IR492	270	2	MOA US 01908	200205		LG	AH
IR492	270	3	MOA US 01910	200205		LG	AH
IR492	280	1	MOA US 01906	200205		AH	AI
IR492	290	1	MOA US 01906	200205		AI	IL
IR492	290	2	MOA US 01914	200205		AI	IL
IR492	300	1	MOA US 01906	200205		IL	AK
IR500	140	1	MOA US 01198	200205		AN	AO
IR500	150	1	MOA US 01198	200205		AO	AP
IR500	220	1	MOA US 02192	200205		J	K
IR500	230	1	MOA US 02192	200205		K	L
IR500	240	1	MOA US 02192	200205		L	M
IR500	250	1	MOA US 02192	200205		M	N
IR500	260	1	MOA US 02192	200205		N	O
IR500	270	1	MOA US 02192	200205		O	P
IR500	320	1	MOA US 02192	200205		N1	O1
IR500	330	1	MOA US 02192	200205		O1	S
IR500	360	1	MOA US 02192	200205		J1	K1
IR500	370	1	MOA US 02192	200205		K1	L
IR501	120	1	MOA US 01198	200205		J	K
IR501	130	1	MOA US 01198	200205		K	L
IR501	180	1	MOA US 02192	200205		P	Q
IR501	190	1	MOA US 02192	200205		Q	R
IR501	200	1	MOA US 02192	200205		R	S
IR501	240	1	MOA US 02192	200205		R1	U
IR501	250	1	MOA US 02192	200205		U	V
IR501	260	1	MOA US 02192	200205		V	W
IR501	330	1	MOA US 02192	200205		P	Q
IR501	340	1	MOA US 02192	200205		Q	R
IR501	350	1	MOA US 02192	200205		R	S
IR501	470	1	MOA US 01198	200205		J	K
IR501	480	1	MOA US 01198	200205		K	L
IR501	530	1	MOA US 02192	200205		P	Q
IR501	540	1	MOA US 02192	200205		Q	R
IR501	550	1	MOA US 02192	200205		R	S
IR501	620	1	MOA US 02192	200205		P	Q
IR501	630	1	MOA US 02192	200205		Q	R
IR501	640	1	MOA US 02192	200205		R	S
IR504	190	1	MOA US 01108	200205		T	U
IR504	200	1	MOA US 01108	200205		U	V
IR504	210	1	MOA US 01108	200205		V	W
IR504	220	1	MOA US 01108	200205		W	X
IR504	230	1	MOA US 01108	200205		X	Y
IR504	230	2	MOA US 02095	200205		X	Y
IR504	240	1	MOA US 02095	200205		Y	Z
IR504	240	2	R3601A	200205		Y	Z
IR504	250	1	R3601A	200205		Z	AA
IR504	280	1	MOA US 02095	200205		AC	AD
IR504	290	1	MOA US 02095	200205		AD	AE
IR504	290	2	MOA US 01108	200205		AD	AE
IR504	300	1	MOA US 01108	200205		AE	AF
IR504	310	1	MOA US 01108	200205		AF	AG
IR504	340	1	MOA US 01108	200205		AD1	AE1
IR504	340	2	MOA US 02095	200205		AD1	AE1
IR504	350	1	MOA US 01108	200205		AE1	AF1
IR504	360	1	MOA US 01108	200205		AF1	Y1
IR504	360	2	MOA US 02095	200205		AF1	Y1
IR504	370	1	MOA US 02095	200205		Y1	Z1
IR504	370	2	R3601A	200205		Y1	Z1
IR504	380	1	R3601A	200205		Z1	AA1
IR504	410	1	MOA US 02095	200205		AC1	AD
IR505	0	2	MOA US 01665	200205		A	B
IR505	10	1	MOA US 01665	200205		B	C
IR505	70	1	MOA US 01108	200205		H	I
IR505	80	1	MOA US 01108	200205		I	J
IR505	90	1	MOA US 01108	200205		J	K
IR505	90	2	MOA US 02095	200205		J	K
IR505	90	3	R3601A	200205		J	K
IR505	160	1	MOA US 01108	200205		H	I
IR505	170	1	MOA US 01108	200205		I	J
IR505	180	1	MOA US 01108	200205		J	K
IR505	180	2	MOA US 02095	200205		J	K
IR505	180	3	R3601A	200205		J	K
IR505	210	1	MOA US 01012	200205		YB	E1
IR507	50	1	MOA US 01815	200205		F	G
IR507	60	1	MOA US 01815	200205		G	H
IR508	60	1	MOA US 01815	200205		G	H
IR508	70	1	MOA US 01815	200205		H	I
IR508	80	1	MOA US 01815	200205		I	J
IR508	130	1	MOA US 01815	200205		G	H
IR508	140	1	MOA US 01815	200205		H	I
IR508	150	1	MOA US 01815	200205		I	J
IR509	100	1	MOA US 01656	200205		K	L
IR509	110	1	MOA US 01656	200205		L	M
IR509	120	1	MOA US 01656	200205		M	N
IR517	10	1	MOA US 01815	200205		B	C
IR517	20	1	MOA US 01815	200205		C	D
IR517	30	1	MOA US 01815	200205		D	E
IR518	0	2	MOA US 01815	200205		A	B
IR518	10	1	MOA US 01815	200205		B	C
IR518	20	1	MOA US 01815	200205		C	D
IR527	50	1	MOA US 01918	200205		F	G
IR527	60	1	MOA US 01918	200205		G	H
IR527	60	2	MOA US 01920	200205		G	H
IR605	0	3	MOA US 01074	200205		A	B
IR605	10	1	MOA US 01074	200205		B	C
IR605	10	2	MOA US 01078	200205		B	C
IR605	20	1	MOA US 01074	200205		C	D
IR605	20	2	MOA US 01078	200205		C	D
IR605	30	1	MOA US 02104	200205		D	E
IR605	40	1	MOA US 02104	200205		E	F
IR605	50	1	MOA US 02104	200205		F	G
IR606	0	2	MOA US 02104	200205		A	B
IR606	10	1	MOA US 02104	200205		B	C
IR606	20	1	MOA US 02104	200205		C	D
IR606	30	1	MOA US 01074	200205		D	E
IR606	30	2	MOA US 01078	200205		D	E
IR606	40	1	MOA US 01074	200205		E	F
IR606	40	2	MOA US 01078	200205		E	F
IR606	50	1	MOA US 01074	200205		F	G
IR609	80	1	MOA US 01088	200205		I	J
IR609	80	2	MOA US 01090	200205		I	J
IR609	90	1	MOA US 01088	200205		J	K
IR609	90	2	MOA US 01090	200205		J	K
IR609	100	1	MOA US 01088	200205		K	KK
IR609	110	1	MOA US 01088	200205		KK	II
IR609	120	1	MOA US 01088	200205		II	L
IR614	30	1	MOA US 01926	200205		D	E
IR614	30	2	MOA US 01918	200205		D	E
IR618	0	1	R3404	200205		A	B
IR618	60	1	R3401B	200205		G	H
IR618	60	2	R3401A	200205		G	H
IR644	130	1	MOA US 01272	200205		K	L
IR649	130	1	MOA US 01272	200205		K	BA
IR654	210	1	CYR157	200205		V	W
IR655	180	1	CYR204	200205		S	T
IR655	190	1	CYR204	200205		T	U
IR655	200	1	CYR204	200205		U	V
IR655	210	1	CYR204	200205		V	W
IR655	220	1	CYR204	200205		W	X
IR655	230	1	CYR204	200205		X	Y
IR655	240	1	CYR204	200205		Y	Z
IR655	250	1	CYR204	200205		Z	AA
IR655	260	1	CYR204	200205		AA	AB
IR655	260	2	CYR224	200205		AA	AB
IR655	270	1	CYR204	200205		AB	AC
IR655	270	2	CYR224	200205		AB	AC
IR656	120	1	CYR204	200205		L	S
IR656	130	1	CYR268	200205		S	T
IR656	130	2	CYR269	200205		S	T
IR678	80	1	MOA US 01272	200205		I	J
IR678	90	1	MOA US 01272	200205		J	K
IR678	190	1	MOA US 02156	200205		S	T
IR678	200	1	MOA US 02156	200205		T	U
IR678	210	1	MOA US 02156	200205		U	V
IR678	220	1	MOA US 02156	200205		V	W
IR678	230	1	MOA US 02156	200205		W	X
IR678	240	1	MOA US 02156	200205		X	Y
IR678	250	1	MOA US 02156	200205		Y	Z
IR714	60	1	MOA US 01328	200205		G	H
IR715	10	1	MOA US 01872	200205		B	C
IR715	70	1	MOA US 01328	200205		H	I
IR715	80	1	MOA US 01328	200205		I	J
IR718	10	1	MOA US 02072	200205		B	C
IR720	40	1	MOA US 01328	200205		E	F
IR721	70	1	A531	200205		H	I
IR721	80	1	A531	200205		I	J
IR760	60	1	MOA US 01328	200205		G	H
IR762	60	1	MOA US 01328	200205		G	H
IR800	630	1	W102L	200205		AX	AY
IR801	120	1	MOA US 01352	200205		M	N
IR801	120	2	MOA US 02124	200205		M	N
IR801	130	1	MOA US 02124	200205		N	O
IR801	140	1	MOA US 02124	200205		O	P
IR801	140	2	MOA US 02126	200205		O	P
IR801	150	1	MOA US 02126	200205		P	Q
IR801	160	1	MOA US 02126	200205		Q	R
IR801	170	1	MOA US 02126	200205		R	S
IR801	180	1	MOA US 02126	200205		S	T
IR801	290	1	MOA US 01350	200205		AB	AC
IR801	290	2	R5201	200205		AB	AC
IR801	300	1	MOA US 01350	200205		AC	AD
IR801	310	1	MOA US 01350	200205		AD	AE
IR801	320	1	MOA US 01350	200205		AE	N1
IR801	320	2	MOA US 02124	200205		AE	N1
IR801	340	1	MOA US 02124	200205		O	P
IR801	340	2	MOA US 02126	200205		O	P
IR801	350	1	MOA US 02126	200205		P	Q
IR801	360	1	MOA US 02126	200205		Q	R
IR801	370	1	MOA US 02126	200205		R	S
IR801	380	1	MOA US 02126	200205		S	T
IR801	500	1	MOA US 01350	200205		BD	BE
IR801	500	2	R5201	200205		BD	BE
IR801	510	1	MOA US 01278	200205		BE	BF
IR801	510	2	R5201	200205		BE	BF
IR801	520	1	MOA US 01278	200205		BF	BG
IR801	520	2	MOA US 02126	200205		BF	BG
IR801	520	3	R5201	200205		BF	BG
IR801	530	1	MOA US 02124	200205		BG	P1
IR801	530	2	MOA US 02126	200205		BG	P1
IR801	530	3	R5201	200205		BG	P1
IR802	0	3	CYA661(M)	200205		A	B
IR802	10	1	CYA661(M)	200205		B	C
IR802	10	2	CYA609(M)	200205		B	C
IR802	10	3	CYR607	200205		B	C
IR802	20	1	CYA609(M)	200205		C	CC
IR802	30	1	CYA609(M)	200205		CC	D
IR802	40	1	CYA609(M)	200205		D	DD
IR802	50	1	CYA609(M)	200205		DD	E
IR803	0	2	CYA661(M)	200205		A	B
IR803	10	1	CYA661(M)	200205		B	C
IR803	10	2	CYA609(M)	200205		B	C
IR803	10	3	CYR607	200205		B	C
IR803	20	1	CYA661(M)	200205		C	F1
IR803	20	2	CYA609(M)	200205		C	F1
IR803	20	3	CYR607	200205		C	F1
IR803	30	1	CYA609(M)	200205		F1	FF
IR803	40	1	CYA609(M)	200205		FF	G
IR803	50	1	CYA609(M)	200205		G	GG
IR803	60	1	CYA609(M)	200205		GG	H
IR803	70	1	CYA609(M)	200205		H	I
IR803	80	1	CYA609(M)	200205		I	J
IR900	20	1	MOA US 01320	200205		C	D
IR900	20	2	MOA US 01322	200205		C	D
IR900	30	1	MOA US 01320	200205		D	E
IR900	30	2	MOA US 01092	200205		D	E
IR900	30	3	MOA US 01094	200205		D	E
IR900	30	4	R2202B	200205		D	E
IR900	50	1	MOA US 01320	200205		D	AE
IR900	50	2	R2211	200205		D	AE
IR901	0	3	MOA US 01782	200205		A	B
IR901	10	1	MOA US 01782	200205		B	C
IR903	0	2	MOA US 02110	200205		A	B
IR903	10	1	MOA US 02110	200205		B	C
IR903	10	2	MOA US 02112	200205		B	C
IR903	20	1	MOA US 01780	200205		C	D
IR903	30	1	MOA US 01780	200205		D	E
IR903	40	1	MOA US 01780	200205		E	F
IR903	50	1	MOA US 01780	200205		F	G
IR905	20	1	MOA US 02110	200205		C	D
IR905	30	1	MOA US 02110	200205		D	E
IR905	40	1	MOA US 02110	200205		E	F
IR905	50	1	MOA US 02110	200205		F	G
IR905	60	1	MOA US 02110	200205		G	H
IR905	80	1	MOA US 01430	200205		I	J
IR905	90	1	MOA US 01430	200205		J	K
IR905	100	1	MOA US 01430	200205		K	L
IR905	110	1	MOA US 01430	200205		L	M
IR905	130	1	MOA US 01430	200205		I1	J
IR905	140	1	MOA US 01430	200205		J	K
IR905	150	1	MOA US 01430	200205		K	L
IR905	160	1	MOA US 01430	200205		L	M
IR905	180	1	MOA US 02110	200205		C1	D1
