PR_IDENT	ICAO	LEVEL	START_NAME	DEST_NAME	ACFT_TYPE	ACFT_SPEED	UPPER_ALT	LOWER_ALT	EFFE_TIME1	EFFE_TIME2	EFFE_TIME3	CYCLE_DATE	STRT_ICAO	DEST_ICAO
KZ02635	KZ	H	BRADLEY	BOCA RATON (GPS OR DME/DME-IRU)	W							200511	KBDL	KBCT
KZ02636	KZ	H	CHICAGO METRO AREA (OHARE ONLY)	WEST PALM BEACH (GPS OR DME/DME-IRU)								200513	KORD	KPBI
KZ02637	KZ	H	CLEVELAND	WEST PALM BEACH (GPS OR DME/DME-IRU)								200511	KCLE	KPBI
KZ02638	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	MIAMI (GPS OR DME/DME-IUR)	T							200511	KBWI	KMIA
KZ02639	KZ	H	DAYTON	WEST PALM BEACH (GPS OR DME/DME-IRU)					11000300			200511	KDAY	KPBI
KZ02641	KZ	H	DALLAS/FORT WORTH METRO AREA	WEST PALM BEACH (GPS OR DME/DME-IRU)								200511	KDFW	KPBI
KZ02643	KZ	H	DENVER	WEST PALM BEACH (DEN ICT)	T				11000300			200511	KDEN	KPBI
KZ02644	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	MIAMI (GPS OR DME/DME-IUR)	W							200511	KBWI	KMIA
KZ02645	KZ	H	DENVER	WEST PALM BEACH (DEN ICT) GPS DME-IRU	T							200511	KDEN	KPBI
KZ02646	KZ	H	DALLAS/FORT WORTH METRO AREA	WEST PALM BEACH (GPS OR DME/DME-IRU)								200511	KDFW	KPBI
KZ02650	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	MIAMI (GPS OR DME/DME-IUR)	X							200511	KBWI	KMIA
KZ02655	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	MIAMI	S							200511	KBWI	KMIA
KZ02660	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	MIAMI	X							200511	KBWI	KMIA
KZ02661	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	ORLANDO INTL	W							200511	KBWI	KMCO
KZ02662	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	SAVANNAH	T							200511	KBWI	KSAV
KZ02663	KZ	H	DETROIT METRO-WAYNE CO AND SATELLITES	WEST PALM BEACH (GPS OR DME/DME-IRU)					11000300			200511	KDTW	KPBI
KZ02664	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	WEST PALM BEACH (GPS OR DME/DME-IRU)	T				11000300			200511	KBWI	KPBI
KZ02665	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	BOCA RATON (GPS OR DME/DME-IRU)	T							200511	KEWR	KBCT
KZ02666	KZ	H	FORT LAUDERDALE METRO AREA	ALBANY	W							200511	KFLL	KALB
KZ02667	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	BOCA RATON (GPS OR DME/DME-IRU)	W							200511	KEWR	KBCT
KZ02668	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	BOCA RATON	T							200511	KEWR	KBCT
KZ02669	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	BOCA RATON	W							200511	KEWR	KBCT
KZ02670	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	WEST PALM BEACH (GPS OR DME/DME-IRU)	W							200511	KBWI	KPBI
KZ02671	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	FORT LAUDERDALE (GPS OR DME/DME IRU)	T							200511	KEWR	KFLL
KZ02672	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	FORT LAUDERDALE (GPS OR DME/DME IRU)	W							200511	KEWR	KFLL
KZ02673	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	FORT LAUDERDALE	T							200511	KEWR	KFLL
KZ02674	KZ	H	FORT LAUDERDALE METRO AREA	BEFORD/LAURENCE G HANSCOM	W							200511	KFLL	KBED
KZ02675	KZ	H	FORT LAUDERDALE METRO AREA	BEFORD/LAURENCE G HANSCOM (WATER ALT)	W							200511	KFLL	KBED
KZ02676	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	FORT LAUDERDALE	W							200511	KEWR	KFLL
KZ02677	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	FORT LAUDERDALE (GPS OR DME/DME-IRU)	X							200511	KEWR	KFLL
KZ02678	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	FORT LAUDERDALE	S							200511	KEWR	KFLL
KZ02679	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	FORT LAUDERDALE	X							200511	KEWR	KFLL
KZ02680	KZ	H	FORT LAUDERDALE METRO AREA	BEVERLY MUNI	W							200511	KFLL	KBVY
KZ02681	KZ	H	FORT LAUDERDALE METRO AREA	BEVERLY MUNI (WATER ALT)	W							200511	KFLL	KBVY
KZ02682	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	MIAMI (GPS OR DME/DME-IRU)	T							200511	KEWR	KMIA
KZ02683	KZ	H	FORT LAUDERDALE METRO AREA	BRADLEY	W							200512	KFLL	KBDL
KZ02685	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	MIAMI (GPS OR DME/DME-IRU)	W							200511	KEWR	KMIA
KZ02686	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	MIAMI	T							200511	KEWR	KMIA
KZ02687	KZ	H	FORT LAUDERDALE METRO AREA	BRIDGEPORT	W							200511	KFLL	KBDR
KZ02688	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	WEST PALM BEACH	T				11000300			200511	KBWI	KPBI
KZ02689	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	MIAMI	W							200511	KEWR	KFLL
KZ02690	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	MIAMI	S							200511	KEWR	KMIA
KZ02692	KZ	H	FORT LAUDERDALE METRO AREA	DANBURY MUNI	W							200511	KFLL	KDXR
KZ02693	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	WEST PALM BEACH	W							200511	KBWI	KPBI
KZ02694	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	ORLANDO INTL	T				11000300			200511	KEWR	KMCO
KZ02695	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	ORLANDO INTL	W				11000300			200511	KEWR	KMCO
KZ02696	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	WHITE PLAINES					11000300			200511	KBWI	KHPN
KZ02697	KZ	H	FORT LAUDERDALE METRO AREA	EAST HAMPTON	W							200511	KFLL	KHTO
KZ02698	KZ	H	FORT LAUDERDALE METRO AREA	GROTON-NEW LONDON	W							200511	KFLL	KGON
KZ02699	KZ	H	FORT LAUDERDALE METRO AREA	HARTFORD-BRAINARD	W							200511	KFLL	KHFD
KZ02700	KZ	H	WASHINGTON/BALTIMORE METRO (BALTIMORE)	WINDSOR LOCKS					11000300			200511	KBWI	KBDL
KZ02701	KZ	H	MIAMI METRO AREA	ALBANY	W							200602	KMIA	KALB
KZ02703	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	BOCA RATON (GPS OR DME/DME-IRU)	T							200511		KBCT
KZ02704	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	BOCA RATON (GPS OR DME/DME-IRU)	W							200511		KBCT
KZ02705	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	BOCA RATON	T							200511		KBCT
KZ02706	KZ	H	FORT LAUDERDALE METRO AREA	LAWRENCE MUNI	W							200511	KFLL	KLWM
KZ02707	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	BOCA RATON	W							200511		KBCT
KZ02708	KZ	H	FORT LAUDERDALE METRO AREA	LAWRENCE MUNI (WATER ALT)	W							200511	KFLL	KLWM
KZ02710	KZ	H	FORT LAUDERDALE METRO AREA	LONG ISLAND (MAC ARTHUR)	W							200511	KFLL	KISP
KZ02711	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	FORT LAUDERDALE	W							200512		KFLL
KZ02712	KZ	H	FORT LAUDERDALE METRO AREA	MANCHESTER	W							200511	KFLL	KMHT
KZ02713	KZ	H	FORT LAUDERDALE METRO AREA	MONTREAL/PIERRE ELLIO TRUDEAU INTL	W							200511	KFLL	CYUL
KZ02716	KZ	H	MIAMI METRO AREA	BALTIMORE	W				10000300			200511	KMIA	KBWI
KZ02717	KZ	H	FORT LAUDERDALE METRO AREA	NANTUCKET	W							200511	KFLL	KACK
KZ02718	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	FORT LADERDALE (GPS OR DME/DME-IRU)	X							200512		KFLL
KZ02719	KZ	H	FORT LAUDERDALE METRO AREA	NEWBURGH/STEWART INTL	W							200511	KFLL	KSWF
KZ02722	KZ	H	FORT LAUDERDALE METRO AREA	NEW HAVEN	W							200511	KFLL	KHVN
KZ02723	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	JACKSONVILLE	T							200511		KJAX
KZ02724	KZ	H	MIAMI METRO AREA	BARNES MUNI	W							200602	KMIA	KBAF
KZ02725	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	MIAMI (GPS OR DME/DME-IRU)	T							200511		KMIA
KZ02726	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	MIAMI (GPS OR DME/DME-IRU)	W							200511		KMIA
KZ02727	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	MIAMI	T							200511		KMIA
KZ02728	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	MIAMI	W							200511		KMIA
KZ02729	KZ	H	MIAMI METRO AREA	BEDFORD/LAURENCE G HANSCOM FLD	W							200511	KMIA	KBED
KZ02730	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	MIAMI	S							200511		KMIA
KZ02731	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	ORLANDO INTL	T				11000300			200511		KMCO
KZ02732	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	ORLANDO INTL	W				11000300			200512		KMCO
KZ02733	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	ORLANDO INTL	T				11000300			200512		KMCO
KZ02734	KZ	H	MIAMI METRO AREA	BEDFORD/LAURENCE G HANSCOM FLD (ALT)	W							200511	KMIA	KBED
KZ02735	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	WEST PALM BEACH (GPS OR DME/DME-IRU)	T							200511		KPBI
KZ02736	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	WEST PALM BEACH (GPS OR DME/DME IRU)	W							200511		KPBI
KZ02737	KZ	H	MIAMI METRO AREA	BEVERLY MUNI MA	W							200511	KMIA	KBVY
KZ02738	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	WEST PALM BEACH	T							200512		KPBI
KZ02739	KZ	H	NEW YORK METRO AREA (NEWARK SATELLITE)	WEST PALM BEACH	W							200511		KPBI
KZ02740	KZ	H	MIAMI METRO AREA	BEVERLY MUNI MA (ALT)	W							200511	KMIA	KBVY
KZ02741	KZ	H	MINNEAPOLIS	WEST PALM BEACH (GPS OR DME/DME-IRU)					11000400			200603	KMSP	KPBI
KZ02742	KZ	H	MIAMI METRO AREA	BOSTON	W							200511	KMIA	KBOS
KZ02743	KZ	H	FORT LAUDERDALE METRO AREA	POUGHKEESIE/DUTCHESS CO	W							200511	KFLL	KPOU
KZ02744	KZ	H	MILWAUKEE	WEST PALM BEACH (GPS OR DME/DME-IRU)								200511	KMKE	KPBI
KZ02745	KZ	H	FORT LAUDERDALE METRO AREA	PROVIDENCE	W							200511	KFLL	KPVD
KZ02746	KZ	H	MIAMI METRO AREA	BRADLEY	W							200603	KMIA	KBDL
KZ02747	KZ	H	MILWAUKEE	WETS PALM BEACH								200511	KMKE	KPBI
KZ02748	KZ	H	FORT LAUDERDALE METRO AREA	REPUBLIC/FARIMINGDALE (WATER)								200511	KFLL	KFRG
KZ02749	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	BOCA RATON (GPS OR DME/DME-IRU)	T							200511	KJFK	KBCT
KZ02750	KZ	H	FORT LAUDERDALE METRO AREA	TORONTO	W							200512	KFLL	CYYZ
KZ02751	KZ	H	MIAMI METRO AREA	BRIDGEPORT	W							200602	KMIA	KBDR
KZ02752	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	BOCA RATON (GPS OR DME/DME-IRU)	W							200511	KJFK	KBCT
KZ02753	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	BOCA RATON	T							200511	KJFK	KBCT
KZ02754	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	BOCA RATON	W							200511	KJFK	KBCT
KZ02755	KZ	H	FORT LAUDERDALE METRO AREA	WASHINGTON DULLES (WATER)(GPS OR DME/D					10000300			200602	KFLL	KIAD
KZ02756	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	FORT LAUDERDALE (GPS OR DME/DME/IRU)	T							200511	KJFK	KFLL
KZ02757	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	FORT LAUDERDALE (GPS OR DME/DME-IRU)	W							200511	KJFK	KFLL
KZ02758	KZ	H	FORT LAUDERDALE METRO AREA	WHITE PLAINS/WESTCHESTER CO	W							200511	KFLL	KHPN
KZ02759	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	ORLANDO INTL	T				11000300			200511	KEWR	KMCO
KZ02760	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	FORT LAUDERDALE	T							200511	KJFK	KFLL
KZ02761	KZ	H	FORT LAUDERDALE METRO AREA	WHITE PLAINS/WESTCHESTER CO	X							200511	KFLL	KHPN
KZ02762	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	FORT LAUDERDALE	W							200511	KJFK	KFLL
KZ02763	KZ	H	FORT LAUDERDALE METRO AREA	WESTFIELD/BARNES MUNI	W							200511	KFLL	KBAF
KZ02764	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	FORT LAUDERDALE (GPS OR DME/DME-IRU)	X							200511	KJFK	KFLL
KZ02765	KZ	H	FORT LAUDERDALE METRO AREA	WESTHAMPTON BEACH/FRANCIS GABRESKI	W							200511	KFLL	KFOK
KZ02766	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	FORT LAUDERDALE	S							200511	KJFK	KFLL
KZ02767	KZ	H	FORT LAUDERDALE METRO AREA	WESTOVER ARB/CHICOPEE	W							200511	KFLL	KCEF
KZ02768	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	FORT LAUDERDALE	X							200511	KJFK	KFLL
KZ02769	KZ	H	FORT LAUDERDALE METRO AREA	WORCESTER	W							200511	KFLL	KORH
KZ02770	KZ	H	MIAMI METRO AREA	DALLAS-FORT WORTH INTL					10000300			200511	KMIA	KDFW
KZ02771	KZ	H	MIAMI METRO AREA	DALLAS-FORT WORTH INTL					10000300			200511	KMIA	KDFW
KZ02772	KZ	H	LONG ISLAND (MAC ARTHUR)	BOCA RATON (GPS OR DME/DME IRU)	T							200511	KISP	KBCT
KZ02773	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	MIAMI (GPS OR DME/DME-IRU)	W							200603	KJFK	KMIA
KZ02774	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	MIAMI GPS OR DME/DME-IRU)	W							200511	KJFK	KFLL
KZ02775	KZ	H	LONG ISLAND (MAC ARTHUR)	BOCA RATON (GPS OR DME/DME IRU)	W							200511	KISP	KBCT
KZ02776	KZ	H	MIAMI METRO AREA	DANBURY MUNI	W							200602	KMIA	KDXR
KZ02777	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	MIAMI	T							200511	KJFK	KMIA
KZ02778	KZ	H	LONG ISLAND (MAC ARTHUR)	BOCA RATON	T							200511	KISP	KBCT
KZ02779	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	MIAMI	S							200511	KJFK	KMIA
KZ02780	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	MIAMI	W							200603	KJFK	KMIA
KZ02781	KZ	H	LONG ISLAND (MAC ARTHUR)	BOCA RATON	W							200511	KISP	KBCT
KZ02782	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	WEST PALM BEACH	W							200511	KEWR	KPBI
KZ02783	KZ	H	MIAMI METRO AREA	EAST HAMPTON	W							200511	KMIA	KHTO
KZ02784	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	WEST PALM BEACH (GPS OR DME/DME IRU)	T							200511	KEWR	KPBI
KZ02785	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	ORLANDO INTL	T							200511	KJFK	KMCO
KZ02786	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	ORLANDO INTL	W							200511	KJFK	KMCO
KZ02787	KZ	H	NEW YORK METRO AREA (FROM NEWARK)	WEST PALM BEACH (GPS OR DME/DME IRU)	W							200511	KEWR	KPBI
KZ02788	KZ	H	MIAMI METRO AREA	GEORGE BUSH INTCNTL/HOUSTON (WATER)					10000300			200511	KMIA	KIAH
KZ02789	KZ	H	LONG ISLAND (MAC ARTHUR)	FORT LAUDERDALE	W							200512	KISP	KFLL
KZ02790	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	WASHINGTON NATIONAL	T		FL220	FL180				200511	KJFK	KDCA
KZ02791	KZ	H	LONG ISLAND (MAC ARTHUR)	FORT LAUDERDALE	T							200512	KISP	KFLL
KZ02792	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	WEST PALM BEACH (GPS OR DME/DME-IRU)	T							200511	KJFK	KPBI
KZ02793	KZ	H	LONG ISLAND (MAC ARTHUR)	FORT LAUDERDALE (GPS OR DME/DME IRU)	W							200512	KISP	KFLL
KZ02794	KZ	H	MIAMI METRO AREA	GROTON-NEW LONDON	W							200511	KMIA	KGON
KZ02795	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	WEST PALM BEACH (GPS OR DME/DME-IRU)	W							200511	KJFK	KPBI
KZ02796	KZ	H	LONG ISLAND (MAC ARTHUR)	FORT LAUDERDALE (GPS OR DME/DME IRU)	T							200512	KISP	KFLL
KZ02797	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	WEST PALM BEACH	T							200511	KJFK	KPBI
KZ02798	KZ	H	NEW YORK METRO AREA (FROM KENNEDY)	WEST PALM BEACH	W							200511	KJFK	KPBI
KZ02799	KZ	H	MIAMI METRO AREA	HARTFORD BRAINARD	W							200602	KMIA	KHFD
KZ02801	KZ	H	LONG ISLAND (MAC ARTHUR)	MIAMI (GPS OR DME/DME-IRU)	W							200512	KISP	KMIA
KZ02802	KZ	H	LONG ISLAND (MAC ARTHUR)	MIAMI (GPS OR DME/DME IRU)	T							200511	KISP	KMIA
KZ02804	KZ	H	LONG ISLAND (MAC ARTHUR)	ORLANDO INTL					11000300			200511	KISP	KMCO
KZ02807	KZ	H	MIAMI METRO AREA	KENNEDY	W				10000300			200511	KMIA	KJFK
KZ02808	KZ	H	LONG ISLAND (MAC ARTHUR)	ORLANDO INTL	W							200511	KISP	KMCO
KZ02811	KZ	H	MIAMI METRO AREA	LA GUARDIA	W				10000300			200511	KMIA	KLGA
KZ02812	KZ	H	LONG ISLAND (MAC ARTHUR)	WEST PALM BEACH	T							200511	KISP	KPBI
KZ02814	KZ	H	LONG ISLAND (MAC ARTHUR)	WEST PALM BEACH	W							200511	KISP	KPBI
KZ02816	KZ	H	MIAMI METRO AREA	LAWRENCE MUNI MA	W							200511	KMIA	KLWM
KZ02819	KZ	H	HOUSTON METRO AREA	WEST PALM BEACH (GPS OR DME/DME IRU)								200511	KIAH	KPBI
KZ02821	KZ	H	MIAMI METRO AREA	LAWRENCE MUNI MA (ALT)	W							200511	KMIA	KLWM
KZ02823	KZ	H	ORLANDO METRO AREA	OVERWATER ROUTING (NORTHEAST)	W							200511		
KZ02829	KZ	H	MIAMI METRO AREA	LONG ISLAND MAC ARTHUR	W							200602	KMIA	KISP
KZ02830	KZ	H	MIAMI METRO AREA	MANCHESTER	W							200511	KMIA	KMHT
KZ02831	KZ	H	MIAMI METRO AREA	MONTREAL/PIERRE ELLIOT TRUDEAU INTL	W							200511	KMIA	CYUL
KZ02832	KZ	H	MIAMI METRO AREA	NANTUCKET	W							200602	KMIA	KACK
KZ02835	KZ	H	MIAMI METRO AREA	NEWARK (WATER)								200602	KMIA	KEWR
KZ02837	KZ	H	MIAMI METRO AREA	NEWBURGH/STEWART INTL	W							200511	KMIA	KSWF
KZ02841	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	BEDFORD/LAURENCE HANSCOM	W							200511	KORL	KBED
KZ02842	KZ	H	MIAMI METRO AREA	NEW HAVEN	W							200602	KMIA	KHVN
KZ02843	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	BEDFORD/LAURENCE HANSCOM (WATER ALT)	W							200511	KORL	KBED
KZ02844	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	BEVERLY MUNI	W							200511	KORL	KBVY
KZ02846	KZ	H	ORLANDO METRO AREA (FROM ORLANDO INTL)	BALTIMORE (WATER)					11000400			200511	KMCO	KBWI
KZ02847	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	BEVERLY MUNI (WATER ALT)	W							200511	KORL	KBVY
KZ02848	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	BOCA RATON (GPS OR DME/DME IRU)	W							200511	KLGA	KBCT
KZ02849	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	BOCA RATON (GPS OR DME/DME IRU)	T							200511	KLGA	KBCT
KZ02850	KZ	H	MIAMI METRO AREA	OVERWATER ROUTES (NORTHEAST)	W							200511	KMIA	
KZ02851	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	BOCA RATON	T							200511	KLGA	KBCT
KZ02852	KZ	H	MIAMI METRO AREA	OVERWATER ROUTES (NORTHEAST)	W							200511	KMIA	
KZ02853	KZ	H	MIAMI METRO AREA	OVERWATER ROUTES (NORTHWEST)					10300300			200511	KMIA	
KZ02854	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	BRADLEY	W							200511	KORL	KBDL
KZ02855	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	BOCA RATON	W							200511	KLGA	KBCT
KZ02856	KZ	H	MIAMI METRO AREA	OVERWATER ROUTES (NORTHWEST)					10300300			200511	KMIA	
KZ02858	KZ	H	ORLANDO METRO AREA (FROM ORLANDO INTL)	BEVERLY MUNI	W							200511	KMCO	KBVY
KZ02859	KZ	H	MIAMI METRO AREA	PHILADELPHIA	W				10000300			200511	KMIA	KPHL
KZ02860	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	DANBURY MUNI	W							200511	KORL	KDXR
KZ02861	KZ	H	ORLANDO METRO AREA (FROM ORLANDO INTL)	BEVERLY MUNI (WATER ALT)	W							200511	KMCO	KBVY
KZ02862	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	EAST HAMPTON	W							200511	KORL	KHTO
KZ02863	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	GRONTON-NEW LONDON	W							200511	KORL	KGON
KZ02864	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	HARTFORD-BRAINARD	W							200511	KORL	KHFD
KZ02865	KZ	H	MIAMI METRO AREA	PHILADELPHIA					10000300			200511	KMIA	KPHL
KZ02866	KZ	H	ORLANDO METRO AREA (FROM ORLANDO INTL)	BRADLEY	W							200511	KMCO	KBDL
KZ02867	KZ	H	MIAMI METRO AREA	PROVIDENCE	W							200511	KMIA	KPVD
KZ02868	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	LAWRENCE MUNI	W							200511	KORL	KLWM
KZ02869	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	FORT LAUDERDALE	T							200511	KLGA	KFLL
KZ02870	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	LAWRENCE MUNI ALT	W							200511	KORL	KLWM
KZ02871	KZ	H	ORLANDO METRO AREA (FROM ORLANDO INTL)	BRIDGEPORT	W							200511	KMCO	KBDR
KZ02872	KZ	H	PHILADELPHIA	ALBANY								200511	KPHL	KALB
KZ02873	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	LONG ISLAND (MAC ARTHUR)	W							200511	KORL	KISP
KZ02874	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	MANCHESTER	W							200511	KORL	KMHT
KZ02875	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	NANTUCKET	W							200511	KORL	KACK
KZ02876	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	POUGHKEEPSIE/DUTCHESS CO	W							200511	KORL	KPOU
KZ02877	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	FORT LAUDERDALE	W							200511	KLGA	KFLL
KZ02878	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	FORT LAUDERDALE (GPS OR DME/DME IRU)	X							200603	KLGA	KFLL
KZ02879	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	PROVIDENCE	W							200511	KORL	KPVD
KZ02880	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	REPUBLIC	W							200511	KORL	KFRG
KZ02881	KZ	H	ORLANDO METRO AREA (FROM ORLANDO INTL)	DANBURY MUNI	W							200511	KMCO	KDXR
KZ02882	KZ	H	PHILADELPHIA	ATLANTA (RNAV ONLY)								200512	KPHL	KATL
KZ02883	KZ	H	MIAMI METRO AREA	POUGHKEEPSIE/DUCHESS CO	W							200511	KMIA	KPOU
KZ02884	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	WESTCHESTER CO	W							200511	KORL	KHPN
KZ02885	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	WESTCHESTER CO	X							200511	KORL	KHPN
KZ02886	KZ	H	ORLANDO METRO AREA (FROM ORLANDO INTL)	EAST HAMPTON	W							200511	KMCO	KHTD
KZ02887	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	MIAMI	W							200511	KLGA	KMIA
KZ02888	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	WESTFIELD/BARNES MUNI	W							200512	KORL	KBAF
KZ02889	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	MIAMI (GPS OR DME/DME IRU)	T							200511	KLGA	KMIA
KZ02890	KZ	H	MIAMI METRO AREA	RALIEGH DURHAM	W				10000300			200603	KMIA	KRDU
KZ02891	KZ	H	ORLANDO METRO AREA (FROM ORLANDO INTL)	GROTON-NEW LONDON	W							200511	KMCO	KGON
KZ02892	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	WESTOVER ARB	W							200511	KORL	KCEF
KZ02893	KZ	H	PHILADELPHIA	BOCA RATON (GPS OR DME/DME-IRU)	W							200511	KPHL	KBCT
KZ02895	KZ	H	ORLANDO METRO AREA (FROM ORLANDO INTL)	HARTFORD-BRAINARD	W							200511	KMCO	KHFD
KZ02896	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	WESTHAMPTON BEACH/FRANCIS GABRESKI	W							200511	KORL	KFOK
KZ02897	KZ	H	MIAMI METRO AREA	REPUBLIC	W							200603	KMIA	KFRG
KZ02898	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	WORCESTER RGNL	W							200511	KORL	KORH
KZ02899	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	WEST PALM BEACH (GPS OR DME/DME IRU)	T							200511	KLGA	KPBI
KZ02900	KZ	H	NEW YORK METRO AREA (FROM LA GUARDIA)	WEST PALM BEACH	W							200511	KLGA	KPBI
KZ02901	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	ALBANY	W							200511	KORL	KALB
KZ02902	KZ	H	ORLANDO METRO AREA (FROM EXECUTIVE)	BRIDGEPORT	W							200511	KORL	KBDR
